timestamp,score_fixed,anomaly_fixed,score_zscore,anomaly_zscore,score_if_static,anomaly_if_static,score_ensemble,anomaly_ensemble,phase
1780182347.195596,0.560504825538233,False,0.0,False,0.0,False,0.0,False,normal
1780182347.2060595,0.5624925162248245,False,0.0,False,0.0,False,0.0,False,normal
1780182347.2070572,0.5624925162248245,False,0.0,False,0.0,False,0.0,False,normal
1780182347.2070572,0.556122559770689,False,0.0,False,0.0,False,0.0,False,normal
1780182347.2158184,0.5613558880371762,False,0.0,False,0.0,False,0.0,False,normal
1780182347.2168226,0.5613558880371762,False,0.0,False,0.0,False,0.0,False,normal
1780182347.2178223,0.5560458783071939,False,2.1534688489454035,False,0.0,False,1.0,False,normal
1780182347.2263298,0.5657264396604846,False,2.1893950671699147,False,0.0,False,1.0,False,normal
1780182347.2273338,0.5657264396604846,False,1.6194938543706112,False,0.0,False,0.0,False,normal
1780182347.2273338,0.5604588938166625,False,0.26025885692270445,False,0.0,False,0.0,False,normal
1780182347.236655,0.5633727962467472,False,0.6859920429829226,False,0.0,False,0.0,False,normal
1780182347.23766,0.5633727962467472,False,0.6405105579743865,False,0.0,False,1.0,False,normal
1780182347.2386587,0.5598562156084431,False,0.5835275785005354,False,0.0,False,1.0,False,normal
1780182347.2473056,0.5760745498219731,False,5.069172885833656,True,0.0,False,0.0,False,normal
1780182347.2483087,0.5760745498219731,False,2.900898915121643,False,0.0,False,3.605551275463989,False,normal
1780182347.2493107,0.5720084041638812,False,1.5233591343737436,False,0.0,False,2.5495097567963945,False,normal
1780182347.2589247,0.5783592780059212,False,2.463402602749255,False,0.0,False,2.0816659994661326,False,normal
1780182347.2589247,0.5783592780059212,False,2.051573585692558,False,0.0,False,1.8027756377319941,False,normal
1780182347.259925,0.5743857814950338,False,1.2384730615401955,False,0.0,False,1.6124515496597114,False,normal
1780182347.2692847,0.5855275931595846,False,2.7015909374042093,False,0.0,False,1.4719601443879757,False,normal
1780182347.2692847,0.5855275931595846,False,2.2538564641184493,False,0.0,False,1.362770287738495,False,normal
1780182347.2702825,0.5806333773568999,False,1.4267693732012527,False,0.0,False,1.2747548783981995,False,normal
1780182347.2797887,0.5801978250484726,False,1.2859646677175343,False,0.0,False,1.2018504251546656,False,normal
1780182347.280788,0.5801978250484726,False,1.2147846013829353,False,0.0,False,1.1401754250991418,False,normal
1780182347.280788,0.57784550681431,False,0.9021833370034081,False,0.0,False,1.0871146130092177,False,normal
1780182347.2892952,0.5790167163543439,False,0.9959636330155638,False,0.0,False,1.0408329997330665,False,normal
1780182347.2904122,0.5790167163543439,False,0.9585094666295652,False,0.0,False,1.0,False,normal
1780182347.2904122,0.5752486856537691,False,0.5182079080401125,False,0.0,False,0.9636241116594325,False,normal
1780182347.3004997,0.5855491256603249,False,1.6334458975228632,False,0.0,False,0.9309493362512639,False,normal
1780182347.3015034,0.5855491256603249,False,1.5359336467916254,False,0.0,False,0.9013878188659977,False,normal
1780182347.3015034,0.580294412847106,False,0.905691724891303,False,0.0,False,0.8744746321952069,False,normal
1780182347.3105075,0.5874755054246522,False,1.63126869346596,False,0.0,False,0.8498365855988003,False,normal
1780182347.3116457,0.5874755054246522,False,1.5427145266875821,False,0.0,False,0.8271701918685133,False,normal
1780182347.3116457,0.5832073047314738,False,1.0393145543025764,False,0.0,False,0.8062257748298582,False,normal
1780182347.322165,0.5850607780039342,False,1.1936960617864063,False,0.0,False,0.7867957924694451,False,normal
1780182347.322165,0.5850607780039342,False,1.1532779115528724,False,0.0,False,0.7687061147858097,False,normal
1780182347.3231652,0.5821931950315686,False,0.8321726471009002,False,0.0,False,0.7518094115561152,False,normal
1780182347.3325186,0.586931243955184,False,1.2854887764960787,False,0.0,False,0.7359800721939906,False,normal
1780182347.3325186,0.586931243955184,False,1.2417494211764954,False,0.0,False,0.721110255092802,False,normal
1780182347.3335192,0.5831835513397262,False,0.8340013598712925,False,0.0,False,0.7071067811865508,False,normal
1780182347.3420203,0.5846380816822682,False,0.9599201875433926,False,0.0,False,0.6938886664887103,False,normal
1780182347.3430235,0.5846380816822682,False,0.9376634544863139,False,0.0,False,0.6813851438692481,False,normal
1780182347.3440242,0.5816251319747406,False,0.6188128311560764,False,0.0,False,0.6695340634119853,False,normal
1780182347.3522975,0.5820633877168868,False,0.6525459871119045,False,0.0,False,0.6582805886043839,False,normal
1780182347.3533018,0.5820633877168868,False,0.6419890830515091,False,0.0,False,0.6475761258027334,False,normal
1780182347.3543022,0.5804324490108879,False,0.46720543629331973,False,0.0,False,0.6373774391990962,False,normal
1780182347.3640058,0.5820234626591013,False,0.623088936908955,False,0.0,False,0.6276459144608462,False,normal
1780182347.3649995,0.5820234626591013,False,0.6138943937808653,False,0.0,False,0.6183469424008393,False,normal
1780182347.3649995,0.5785031158239674,False,0.24167924404446184,False,0.0,False,0.6094494002200467,False,normal
1780182347.374522,0.5847071493662497,False,0.8857707592862836,False,0.0,False,0.6009252125773308,False,normal
1780182347.374522,0.5847071493662497,False,0.870068418078023,False,0.0,False,0.5927489783638166,False,normal
1780182347.375514,0.5816822032396414,False,0.5383169309596797,False,0.0,False,0.5848976518655998,False,normal
1780182347.3843122,0.5916953177613157,False,1.5877796991897002,False,0.0,False,1.6506489419390038,False,normal
1780182347.3853157,0.5916953177613157,False,1.5366080474748163,False,0.0,False,1.5945301901790823,False,normal
1780182347.3853157,0.588030453040183,False,1.1133614401764953,False,0.0,False,1.5437717024261146,False,normal
1780182347.3952274,0.5918456181079512,False,1.4823700784737504,False,0.0,False,1.4975711214462877,False,normal
1780182347.3952274,0.5918456181079512,False,1.441073443765441,False,0.0,False,1.4552847547717729,False,normal
1780182347.396229,0.5887853547212405,False,1.0950851747045425,False,0.0,False,1.4163893873220363,False,normal
1780182347.4057553,0.5903919193916475,False,1.235975817606557,False,0.0,False,1.3804547582078295,False,normal
1780182347.4057553,0.5903919193916475,False,1.20989341648483,False,0.0,False,1.3471233519219923,False,normal
1780182347.407142,0.5871932002674054,False,0.86651896965955,False,0.0,False,1.3160953123620918,False,normal
1780182347.416204,0.5900184636933754,False,1.1363988890291177,False,0.0,False,1.2871170124624738,False,normal
1780182347.416204,0.5900184636933754,False,1.1156381541535885,False,0.0,False,1.2599722766590442,False,normal
1780182347.4172032,0.587063795718212,False,0.8019608842511949,False,0.0,False,1.2344755579710784,False,normal
1780182347.4267106,0.5855780260048192,False,0.6434306889690603,False,0.0,False,1.2104665752850674,False,normal
1780182347.4267106,0.5855780260048192,False,0.6364384284309503,False,0.0,False,1.1878060553295982,False,normal
1780182347.4277086,0.5832444407975711,False,0.39464830993998545,False,0.0,False,1.166372320101187,False,normal
1780182347.4362907,0.586802628732554,False,0.7518769541383866,False,0.0,False,1.14605852825399,False,normal
1780182347.437294,0.586802628732554,False,0.7432448771054365,False,0.0,False,1.1267704273262973,False,normal
1780182347.4382954,0.5841389433192818,False,0.46314382257577724,False,0.0,False,1.1084245086448083,False,normal
1780182347.4465194,0.5835749560740703,False,0.4012537927637881,False,0.0,False,1.0909464823388624,False,normal
1780182347.4480264,0.5835749560740703,False,0.39796706780863594,False,0.0,False,1.0742700088349975,False,normal
1780182347.4480264,0.58132320843305,False,0.1609676039740856,False,0.0,False,1.0583356373634858,False,normal
1780182347.457029,0.5807126264150412,False,0.09601062295074837,False,0.0,False,1.0430899127006001,False,normal
1780182347.4582303,0.5807126264150412,False,0.09535375713436864,False,0.0,False,1.028484619516732,False,normal
1780182347.4582303,0.5785555540406037,False,0.13380179056986555,False,0.0,False,1.0144761399597833,False,normal
1780182347.4675972,0.5809620550018404,False,0.12369626377384392,False,0.0,False,1.0010249049516209,False,normal
1780182347.4686005,0.5809620550018404,False,0.12287820830938467,False,0.0,False,0.9880949234585347,False,normal
1780182347.4696002,0.5787468359463003,False,0.11716795596498639,False,0.0,False,0.9756533769700005,False,normal
1780182347.479128,0.5832129557231268,False,0.36896788808449793,False,0.0,False,0.9636702687723017,False,normal
1780182347.479128,0.5832129557231268,False,0.36634301354576676,False,0.0,False,0.9521181194765079,False,normal
1780182347.4801219,0.580626252085467,False,0.07958908838552338,False,0.0,False,0.9409717017601548,False,normal
1780182347.4887073,0.5833123981422431,False,0.3760132293339832,False,0.0,False,0.930207808490536,False,normal
1780182347.4897778,0.5833123981422431,False,0.3734233075423133,False,0.0,False,0.9198050493756594,False,normal
1780182347.4907775,0.5810990444182488,False,0.12368256540960501,False,0.0,False,0.9097436720857758,False,normal
1780182347.5002835,0.5857578189661656,False,0.646308909719337,False,0.0,False,0.9000054044397469,False,normal
1780182347.5002835,0.5857578189661656,False,0.6409855156644079,False,0.0,False,0.8905733147860199,False,normal
1780182347.5002835,0.5841021220402397,False,0.44851192295377323,False,0.0,False,0.8814316881500104,False,normal
1780182347.5106564,0.5882899571434682,False,0.9213139146890204,False,0.0,False,0.8725659160860278,False,normal
1780182347.5106564,0.5882899571434682,False,0.9117857053135849,False,0.0,False,0.8639623984769182,False,normal
1780182347.511656,0.5853594662317796,False,0.568922569879345,False,0.0,False,0.85560845577948,False,normal
1780182347.5211656,0.5883532821864973,False,0.9068987221359416,False,0.0,False,0.8474922504272988,False,normal
1780182347.5221653,0.5883532821864973,False,0.8979516167670976,False,0.0,False,0.8396027162827336,False,normal
1780182347.5221653,0.5858465715910277,False,0.602210026920511,False,0.0,False,0.8319294951816187,False,normal
1780182347.5311742,0.5868387156665931,False,0.7118502287353629,False,0.0,False,0.8244628797431017,False,normal
1780182347.5321784,0.5868387156665931,False,0.7062127696273481,False,0.0,False,0.8171937617264222,False,normal
1780182347.5331779,0.5849869991559364,False,0.4868066757569831,False,0.0,False,0.8101135853098315,False,normal
1780182347.5415835,0.5873492440249932,False,0.7576574635686795,False,0.0,False,0.8032143047466671,False,normal
1780182347.5426886,0.5873492440249932,False,0.7515839273651541,False,0.0,False,0.7964883459220358,False,normal
1780182347.5426886,0.585055793326919,False,0.4784919206265868,False,0.0,False,0.789928571392478,False,normal
1780182347.6371765,0.5877099852913528,False,0.7859365482830906,False,0.5224620125963757,False,0.7835282485416926,False,normal
1780182347.6421773,0.5877099852913528,False,0.7746183591994948,False,0.49785412326436596,False,0.771355901036528,False,normal
1780182347.6466851,0.5859426094382557,False,0.5446318660425057,False,0.4788805742747787,False,0.7598580577676644,False,normal
1780182347.651697,0.5882937955711219,False,0.8269426513759115,False,0.5022450970466362,False,0.7491416741266355,False,normal
1780182347.6556962,0.5882937955711219,False,0.8286558573841897,False,0.48469513173906376,False,0.7393511683140471,False,normal
1780182347.6602035,0.5864037034688313,False,0.5612898721501017,False,0.4820374794983011,False,0.7306841545240443,False,normal
1780182347.664203,0.5894053734119686,False,0.9823471270609326,False,0.5123981567117339,False,0.7234159509707235,False,normal
1780182347.6677046,0.5894053734119686,False,1.0068722024327788,False,0.49775790314603374,False,0.7179391775128146,False,normal
1780182347.6717088,0.5872984704423315,False,0.6639353047054739,False,0.4970789671350712,False,0.7148305957368979,False,normal
1780182347.676709,0.5893757751136833,False,1.0008549023330457,False,0.521888933377054,False,0.7149701124385419,False,normal
1780182347.6802163,0.5893757751136833,False,1.0263038282941932,False,0.5142683186560936,False,0.7197672025088859,False,normal
1780182347.6842158,0.5875706786158624,False,0.7002729993661156,False,0.5096997579643704,False,0.7316300025290335,False,normal
1780182347.6887193,0.5883950517382641,False,0.8824906252002205,False,0.5286166481792205,False,0.7550540977947616,False,normal
1780182347.6927245,0.5883950517382641,False,0.9522753299643895,False,0.5157534933298019,False,0.7995900589021071,False,normal
1780182347.6967223,0.5868339707135356,False,0.5546447396338166,False,0.5021580312936585,False,0.782881361258807,False,normal
1780182347.7007434,0.5925357164087424,False,1.969440484037722,False,0.5040978103752135,False,1.0107149414768555,False,normal
1780182347.7057505,0.5925357164087424,False,1.9834092729697546,False,0.4812686783212052,False,0.9912073259890521,False,normal
1780182347.7102518,0.5898090591524184,False,1.233732973797135,False,0.5117666006440704,False,0.9720975551142417,False,normal
1780182347.7142582,0.5925028706534431,False,1.914312209775644,False,0.5090472176536914,False,0.9533654636575125,False,normal
1780182347.719257,0.5925028706534431,False,1.9095825437463647,False,0.5256191789053042,False,0.9349923015309908,False,normal
1780182347.7232852,0.5907681495937739,False,1.4043575241484045,False,0.5166536351389452,False,0.916960656024914,False,normal
1780182347.727285,0.5906114522049222,False,1.3367151779602826,False,0.5089180664255561,False,0.899254390537351,False,normal
1780182347.730792,0.5906114522049222,False,1.3097933311566605,False,0.5230018530010185,False,0.8818586000658636,False,normal
1780182347.735634,0.5893372093564964,False,0.9545612317543305,False,0.5160662654118935,False,0.8647595843312916,False,normal
1780182347.7396328,0.5890064429567721,False,0.8500779478923677,False,0.5042625037030366,False,0.8479448400799038,False,normal
1780182347.7441397,0.5890064429567721,False,0.8361697081029018,False,0.529051703594392,False,0.8314030749465294,False,normal
1780182347.7482145,0.5873720089736502,False,0.38113654594009044,False,0.5178244627399596,False,0.8151242463285214,False,normal
1780182347.7522273,0.5886879006501784,False,0.7249134199987421,False,0.5226686749252727,False,0.7990996301165929,False,normal
1780182347.7562308,0.5886879006501784,False,0.7187056016382848,False,0.528375769554791,False,0.783321925993786,False,normal
1780182347.7602303,0.5868298890541823,False,0.17840433955758156,False,0.5210395965307206,False,0.7677854085533606,False,normal
1780182347.7652643,0.5876005950567276,False,0.39446023525409707,False,0.5268457915220667,False,0.7524861370003744,False,normal
1780182347.7692642,0.5876005950567276,False,0.37885544704477453,False,0.5316699523151465,False,0.7374222411432876,False,normal
1780182347.773775,0.5863344963986042,False,0.012523882077202293,False,0.5263436867663488,False,0.7225943084409359,False,normal
1780182347.778774,0.5896344924386092,False,0.9701407062375443,False,0.5233535315171572,False,0.7080059071177817,False,normal
1780182347.7832754,0.5896344924386092,False,0.9509971915461748,False,0.5280103628623369,False,0.6936642954928978,False,normal
1780182347.7873182,0.5877628914497401,False,0.3953774374533092,False,0.5223229911418775,False,0.6795813904238988,False,normal
1780182347.7913167,0.5897662851295514,False,0.9644336551755479,False,0.5279437457156543,False,0.6657751026716928,False,normal
1780182347.7958233,0.5897662851295514,False,0.9454514860119733,False,0.5323292364762923,False,0.6522712017076152,False,normal
1780182347.7994654,0.5880038997922936,False,0.42644102351424107,False,0.5274997084601513,False,0.6391059603474892,False,normal
1780182347.8029716,0.5885761519223432,False,0.5874153196775341,False,0.5398099258061573,False,0.6263299745393881,False,normal
1780182347.8079972,0.5885761519223432,False,0.5736577504293202,False,0.5414786453894795,False,0.6140138000939888,False,normal
1780182347.8119972,0.5870426124651767,False,0.12037551218035528,False,0.52879311910926,False,0.6022564819360158,False,normal
1780182347.8170295,0.5897701766878625,False,0.9009003369946508,False,0.5343414643876756,False,0.5911988457544847,False,normal
1780182347.82103,0.5897701766878625,False,0.8833572816082419,False,0.5374875616049098,False,0.5810449446741565,False,normal
1780182347.82535,0.5881005273471859,False,0.3778648095199206,False,0.5325457667524326,False,0.5720981347539926,False,normal
1780182347.8303535,0.5910420527674476,False,1.2310001183307082,False,0.5185282456927532,False,0.5648249032166445,False,normal
1780182347.8343537,0.5910420527674476,False,1.2130330583973734,False,0.5263147314938434,False,0.5599751007149196,False,normal
1780182347.838861,0.5892868628396849,False,0.6653784041088989,False,0.5259000985429171,False,0.5588272320079845,False,normal
1780182347.8428607,0.5916224473388004,False,1.3556039904535295,False,0.5223865671535441,False,0.5637445149026059,False,normal
1780182347.8474822,0.5916224473388004,False,1.3510471401331232,False,0.5316422419989074,False,0.5796346924235881,False,normal
1780182347.8515012,0.5904916346952498,False,0.9731705442174129,False,0.5336404464882426,False,0.61873422949838,False,normal
1780182347.8555007,0.5927223826286437,False,1.6414003221523383,False,0.525804002773365,False,0.7237847164940922,False,normal
1780182347.8600092,0.5927223826286437,False,1.6115767106845917,False,0.5338537107458952,False,1.3048765086023741,False,normal
1780182347.8640072,0.5912307387077574,False,1.1423776295572574,False,0.5304066630033307,False,1.2773327473168612,False,normal
